row_id;game_id;player_id;seat_position;is_start_player;objective_MostInvestors;objective_MostEngineers;objective_NewWorldExplorer;objective_BasicGoodsProducer;objective_ExplorerTrader;objective_LuxuryFactories;objective_SingleIslandBonus;objective_MostExpeditionCards;objective_ExtraAction;objective_ArtifactBonus;objective_NewWorldProductFactories;objective_AnimalBonus;objective_ArtisanGoodsFactories;objective_MostTradeChips;objective_PrestigeFactories;objective_ResidentCardsPenalty;objective_EngineerGoodsFactories;objective_DiscardResidentCard;objective_InvestorExhaustForGold;objective_MostResidentsTotal;start_cards_l2_count;start_cards_l5_count;start_cards_l7_count;start_reward_new_residents_count;start_reward_upgrade_count;start_reward_tradepoints_count;start_reward_gold_count;start_reward_extraaction_count;start_reward_expedition_count;start_reward_discard_count;start_reward_explorationpoints_count;start_reward_freegoodschoice_count;start_reward_gold_and_tradepoints_count;strategy_name;rounds_played;game_end_status;fulfill_needs_count;final_points;rank;is_winner
137;46;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7;2;0;6;1;0;0;0;0;1;0;1;0;adaptiveResidentStrategy;145;;52;138;3;0
138;46;2;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7;2;0;4;1;2;0;0;0;2;0;0;0;adaptiveResidentStrategy;145;;75;145;2;0
139;47;0;3;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;4;1;3;1;0;0;0;0;0;0;shipBuilding;210;;34;121;1;1
140;47;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;4;2;1;1;1;0;0;0;0;0;explorationFocus;210;;84;85;3;0
141;47;2;2;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;3;2;1;2;1;0;0;0;0;0;explorationFocus;210;;135;94;2;0
142;48;0;2;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;5;2;0;1;1;0;0;0;0;0;explorationFocus;77;;56;126;1;1
143;48;1;3;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;1;4;0;2;1;0;1;0;0;0;factoryVariety;77;;126;96;3;0
144;48;2;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;4;0;3;0;1;0;0;0;1;0;explorationFocus;77;;107;126;1;1
145;49;0;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;1;1;0;1;0;1;0;0;eliteResidentProduction;113;;33;131;1;1
146;49;1;3;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;5;2;0;1;0;0;1;0;0;0;eliteResidentProduction;113;;109;102;3;0
147;49;2;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;2;4;2;0;1;0;0;0;0;0;shipBuilding;113;;39;113;2;0
148;50;0;2;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;3;1;0;0;0;1;0;0;0;factoryVariety;222;;102;112;2;0
149;50;1;3;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;0;6;0;1;0;0;0;0;0;balanced;222;;91;83;3;0
150;50;2;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;4;1;2;0;0;0;0;0;0;explorationFocus;222;;61;155;1;1
151;51;0;3;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;5;1;0;1;0;1;1;0;0;0;factoryVariety;164;;101;116;2;0
152;51;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;2;0;0;0;2;0;0;0;eliteResidentProduction;164;;70;112;3;0
153;51;2;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;0;1;4;3;1;0;0;0;0;0;factoryVariety;164;;42;122;1;1
154;52;0;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;3;1;2;2;0;1;0;0;0;0;eliteResidentProduction;173;;76;140;2;0
155;52;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;3;1;3;0;2;0;0;0;0;0;factoryVariety;173;;122;104;3;0
156;52;2;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;4;2;1;0;1;0;0;1;0;0;eliteResidentProduction;173;;134;149;1;1
157;53;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;4;1;0;2;0;0;1;1;0;0;eliteResidentProduction;55;;32;142;1;1
158;53;1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;2;3;2;1;0;0;1;0;0;0;explorationFocus;55;;47;104;3;0
159;53;2;3;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;3;1;3;1;1;0;0;0;0;0;factoryVariety;55;;82;111;2;0
160;54;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;3;2;1;1;2;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;57;118;1;1
161;54;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;5;0;0;2;0;0;0;1;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;29;88;3;0
162;54;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;2;3;1;1;1;1;0;0;0;0;shipBuilding;300;aborted_300_rounds;87;100;2;0
163;55;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;1;1;2;1;0;0;1;0;0;explorationFocus;153;;119;92;3;0
164;55;1;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;4;1;1;1;1;0;0;1;0;0;eliteResidentProduction;153;;129;105;2;0
165;55;2;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;1;3;3;0;0;0;1;0;1;0;factoryVariety;153;;56;143;1;1
166;56;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;6;0;0;1;1;0;0;0;1;0;balanced;217;;41;138;1;1
167;56;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;2;3;0;0;0;0;1;0;0;factoryVariety;217;;113;96;2;0
168;56;2;3;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;1;3;3;1;0;0;1;0;0;0;eliteResidentProduction;217;;51;93;3;0
169;57;0;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;4;1;1;1;1;0;1;0;0;0;factoryVariety;245;;43;103;2;0
170;57;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;5;2;1;0;0;0;1;0;0;0;shipBuilding;245;;98;87;3;0
171;57;2;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;2;2;3;0;1;1;0;0;0;0;balanced;245;;93;124;1;1
172;58;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;3;2;2;0;0;0;1;1;0;0;adaptiveResidentStrategy;217;;145;112;2;0
173;58;1;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;1;0;0;0;2;0;0;0;adaptiveResidentStrategy;217;;73;90;3;0
174;58;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;1;1;1;0;0;0;0;0;adaptiveResidentStrategy;217;;143;159;1;1
175;59;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;2;3;1;2;0;0;0;1;0;0;adaptiveResidentStrategy;178;;65;146;2;0
176;59;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;3;4;1;0;0;0;0;1;0;0;factoryVariety;178;;122;163;1;1
177;59;2;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;4;1;1;1;0;2;0;0;0;0;factoryVariety;178;;50;113;3;0
178;60;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;3;0;1;0;0;0;0;0;explorationFocus;190;;56;130;3;0
179;60;1;3;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;2;1;0;0;1;0;0;0;shipBuilding;190;;126;165;1;1
180;60;2;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;4;2;0;2;0;1;0;0;0;0;shipBuilding;190;;102;154;2;0
181;61;0;3;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;2;3;2;1;1;0;0;0;0;0;factoryVariety;115;;138;85;3;0
182;61;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;2;1;3;1;1;0;1;0;0;0;shipBuilding;115;;141;111;2;0
183;61;2;2;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;3;3;2;0;0;1;0;0;0;0;explorationFocus;115;;74;129;1;1
184;62;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;adaptiveResidentStrategy;123;;70;164;1;1
185;62;1;2;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;5;0;1;1;2;0;0;0;0;0;balanced;123;;95;151;3;0
186;62;2;3;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;1;2;1;0;0;0;0;0;eliteResidentProduction;123;;109;162;2;0
187;63;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;3;2;2;0;0;0;1;0;1;0;adaptiveResidentStrategy;275;;108;93;2;0
188;63;1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;3;1;2;2;0;0;0;0;1;0;eliteResidentProduction;275;;153;90;3;0
189;63;2;3;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;5;1;0;1;1;0;1;0;0;0;balanced;275;;80;144;1;1
190;64;0;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;4;2;1;0;1;0;1;0;0;0;factoryVariety;155;;77;144;2;0
191;64;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;2;3;0;2;0;0;2;0;0;0;shipBuilding;155;;87;135;3;0
192;64;2;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;3;0;3;1;1;0;1;0;0;0;adaptiveResidentStrategy;155;;54;150;1;1
193;65;0;3;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;5;1;2;0;0;0;0;1;0;0;balanced;300;aborted_300_rounds;133;127;2;0
194;65;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;2;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;59;136;1;1
195;65;2;2;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;2;2;2;2;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;43;105;3;0
196;66;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;1;1;1;0;0;1;0;0;balanced;210;;58;129;2;0
197;66;1;2;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;4;2;1;0;1;0;1;0;0;0;adaptiveResidentStrategy;210;;153;161;1;1
198;66;2;3;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;2;1;3;1;0;0;1;0;1;0;balanced;210;;147;94;3;0
199;67;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;4;2;1;0;0;0;1;1;0;0;eliteResidentProduction;115;;34;87;3;0
200;67;1;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;3;1;2;1;1;0;0;0;1;0;explorationFocus;115;;58;123;1;1
201;67;2;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;3;2;1;1;0;0;1;1;0;0;shipBuilding;115;;56;112;2;0
202;68;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;5;1;2;0;0;1;0;0;0;0;explorationFocus;114;;114;156;2;0
203;68;1;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;2;3;1;1;1;0;1;0;0;0;explorationFocus;114;;124;165;1;1
204;68;2;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;2;3;0;2;1;0;1;0;0;0;explorationFocus;114;;71;121;3;0
205;69;0;2;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;2;1;1;1;0;0;1;0;0;eliteResidentProduction;133;;36;121;1;1
206;69;1;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;1;0;3;0;0;2;0;0;0;balanced;133;;113;119;2;0
207;69;2;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;4;1;2;0;1;0;0;1;0;0;eliteResidentProduction;133;;93;86;3;0
208;70;0;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;5;0;3;0;0;0;1;0;0;0;factoryVariety;200;;139;142;2;0
209;70;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;2;1;3;1;1;0;0;1;0;0;adaptiveResidentStrategy;200;;142;137;3;0
210;70;2;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;4;2;1;0;0;1;0;1;0;0;balanced;200;;134;156;1;1
211;71;0;2;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;3;2;1;1;0;1;0;0;1;0;factoryVariety;125;;146;154;1;1
212;71;1;3;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;0;0;2;0;0;0;balanced;125;;107;84;3;0
213;71;2;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;2;2;2;2;1;0;0;0;0;0;balanced;125;;28;104;2;0
214;72;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;5;1;1;0;1;1;0;0;0;0;factoryVariety;90;;35;159;1;1
215;72;1;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;2;2;2;1;1;0;0;1;0;0;eliteResidentProduction;90;;124;97;3;0
216;72;2;3;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;4;2;1;1;0;0;0;1;0;0;balanced;90;;98;124;2;0
217;73;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;4;1;1;2;0;1;0;0;0;0;factoryVariety;103;;68;162;2;0
218;73;1;2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;3;4;0;0;1;0;1;0;0;0;factoryVariety;103;;94;139;3;0
219;73;2;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;3;1;3;0;1;0;0;0;1;0;eliteResidentProduction;103;;144;164;1;1
220;74;0;3;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;4;1;1;1;2;0;0;0;0;0;balanced;105;;131;163;1;1
221;74;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;5;1;1;1;0;0;0;1;0;0;eliteResidentProduction;105;;32;128;3;0
222;74;2;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;2;3;2;0;1;1;0;0;0;0;eliteResidentProduction;105;;134;152;2;0
223;75;0;2;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;1;1;1;0;1;0;0;0;adaptiveResidentStrategy;173;;89;122;2;0
224;75;1;3;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;3;1;2;1;1;0;1;0;0;0;explorationFocus;173;;135;129;1;1
225;75;2;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;0;2;1;1;0;1;0;0;0;explorationFocus;173;;65;118;3;0
226;76;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;2;2;2;2;0;0;1;0;0;0;eliteResidentProduction;205;;130;145;2;0
227;76;1;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;1;2;4;1;0;0;0;1;0;0;factoryVariety;205;;88;155;1;1
228;76;2;3;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;4;2;1;0;1;1;0;0;0;0;balanced;205;;114;102;3;0
229;77;0;2;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;2;2;3;2;0;0;0;0;0;0;explorationFocus;135;;82;92;3;0
230;77;1;3;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;1;2;1;1;0;0;0;0;0;adaptiveResidentStrategy;135;;91;99;2;0
231;77;2;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;2;2;0;0;0;1;0;0;0;explorationFocus;135;;97;115;1;1
232;78;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;3;1;3;1;1;0;0;0;0;0;eliteResidentProduction;73;;71;110;3;0
233;78;1;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;2;1;2;2;2;0;0;0;0;0;balanced;73;;114;164;1;1
234;78;2;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;6;1;1;0;0;1;0;0;0;0;factoryVariety;73;;140;128;2;0
235;79;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;6;0;0;1;1;1;0;0;0;0;balanced;85;;148;155;2;0
236;79;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;2;0;0;0;0;1;0;0;balanced;85;;112;153;3;0
237;79;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;2;1;1;4;1;0;0;0;0;0;eliteResidentProduction;85;;98;163;1;1
238;80;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;4;1;1;1;0;0;0;2;0;0;factoryVariety;64;;84;104;3;0
239;80;1;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;4;2;1;1;0;0;1;0;0;0;balanced;64;;144;140;1;1
240;80;2;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;5;0;1;1;1;1;0;0;0;0;explorationFocus;64;;115;139;2;0
241;81;0;2;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;3;0;3;1;1;0;1;0;0;0;eliteResidentProduction;145;;88;164;1;1
242;81;1;3;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;3;1;1;2;1;0;1;0;0;0;adaptiveResidentStrategy;145;;72;95;3;0
243;81;2;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;2;0;0;0;0;0;shipBuilding;145;;53;145;2;0
244;82;0;2;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;3;1;3;1;0;0;1;0;0;0;shipBuilding;210;;119;149;1;1
245;82;1;3;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;4;4;0;0;1;0;0;0;0;0;shipBuilding;210;;145;115;3;0
246;82;2;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;0;0;1;0;1;0;adaptiveResidentStrategy;210;;63;119;2;0
247;83;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;0;3;4;0;1;0;1;0;0;0;explorationFocus;77;;28;125;2;0
248;83;1;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;4;1;2;1;1;0;0;0;0;0;explorationFocus;77;;105;111;3;0
249;83;2;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;4;1;0;2;1;1;0;0;0;0;explorationFocus;77;;109;154;1;1
250;84;0;2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;5;0;1;1;1;0;1;0;0;0;shipBuilding;113;;38;131;1;1
251;84;1;3;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;3;5;0;1;0;0;0;0;0;0;factoryVariety;113;;141;128;2;0
252;84;2;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;1;3;1;3;0;0;0;1;0;0;shipBuilding;113;;106;85;3;0
253;85;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;4;2;2;0;0;0;0;1;0;0;explorationFocus;222;;35;96;3;0
254;85;1;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;5;1;1;1;0;0;1;0;0;0;eliteResidentProduction;222;;109;146;2;0
255;85;2;3;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;2;2;3;1;1;0;0;0;0;0;explorationFocus;222;;150;163;1;1
256;86;0;2;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;1;2;1;1;0;0;1;0;0;eliteResidentProduction;164;;83;111;2;0
257;86;1;3;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;2;1;1;1;0;0;1;0;0;adaptiveResidentStrategy;164;;72;87;3;0
258;86;2;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;4;1;1;2;0;0;1;0;0;0;balanced;164;;136;124;1;1
259;87;0;2;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;5;1;1;1;1;0;0;0;0;0;explorationFocus;173;;86;137;2;0
260;87;1;3;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;2;3;3;1;0;0;0;0;0;0;eliteResidentProduction;173;;122;129;3;0
261;87;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;1;3;2;1;0;1;1;0;0;0;eliteResidentProduction;173;;92;158;1;1
262;88;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;3;1;2;1;0;1;0;0;1;0;explorationFocus;55;;118;117;1;1
263;88;1;3;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;4;1;3;0;1;0;0;0;0;0;eliteResidentProduction;55;;33;111;2;0
264;88;2;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;5;1;1;0;0;0;0;2;0;0;factoryVariety;55;;32;103;3;0
265;89;0;3;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;1;1;0;0;0;2;0;0;explorationFocus;300;aborted_300_rounds;89;131;1;1
266;89;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;2;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;46;87;3;0
267;89;2;2;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;3;2;2;1;0;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;31;110;2;0
268;90;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;4;1;3;1;0;0;0;0;0;0;balanced;153;;28;129;1;1
269;90;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;4;2;1;0;0;1;1;0;0;0;explorationFocus;153;;142;128;2;0
270;90;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;3;0;2;3;0;0;1;0;0;0;shipBuilding;153;;133;100;3;0
271;91;0;2;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;5;0;1;1;1;0;1;0;0;0;factoryVariety;217;;78;147;1;1
272;91;1;3;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;4;3;0;1;1;0;0;0;0;0;eliteResidentProduction;217;;87;83;3;0
273;91;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;3;3;2;0;0;1;0;0;0;0;balanced;217;;48;99;2;0
274;92;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;1;1;1;0;0;0;0;0;eliteResidentProduction;245;;68;128;1;1
275;92;1;2;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;4;2;1;0;1;0;0;0;1;0;adaptiveResidentStrategy;245;;60;91;2;0
276;92;2;3;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;1;0;0;0;2;0;0;0;explorationFocus;245;;60;90;3;0
277;93;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;4;2;1;0;1;0;0;1;0;0;factoryVariety;217;;117;150;2;0
