row_id;game_id;player_id;seat_position;is_start_player;objective_MostInvestors;objective_MostEngineers;objective_NewWorldExplorer;objective_BasicGoodsProducer;objective_ExplorerTrader;objective_LuxuryFactories;objective_SingleIslandBonus;objective_MostExpeditionCards;objective_ExtraAction;objective_ArtifactBonus;objective_NewWorldProductFactories;objective_AnimalBonus;objective_ArtisanGoodsFactories;objective_MostTradeChips;objective_PrestigeFactories;objective_ResidentCardsPenalty;objective_EngineerGoodsFactories;objective_DiscardResidentCard;objective_InvestorExhaustForGold;objective_MostResidentsTotal;start_cards_l2_count;start_cards_l5_count;start_cards_l7_count;start_reward_new_residents_count;start_reward_upgrade_count;start_reward_tradepoints_count;start_reward_gold_count;start_reward_extraaction_count;start_reward_expedition_count;start_reward_discard_count;start_reward_explorationpoints_count;start_reward_freegoodschoice_count;start_reward_gold_and_tradepoints_count;strategy_name;rounds_played;game_end_status;fulfill_needs_count;final_points;rank;is_winner
125;42;1;3;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7;2;0;6;1;1;1;0;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;18;1;1
126;42;2;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;1;2;0;1;0;0;0;1;0;balanced;300;aborted_300_rounds;0;18;1;1
127;43;0;3;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;4;1;0;2;1;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
128;43;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;5;0;2;0;2;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
129;43;2;2;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;2;4;1;1;0;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
130;44;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;7;2;0;2;3;2;1;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;-22;3;0
131;44;1;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;7;2;0;5;1;1;0;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
132;44;2;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;7;2;0;1;1;2;3;1;0;0;0;1;0;explorationFocus;300;aborted_300_rounds;0;-14;2;0
133;45;0;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;0;2;2;0;0;0;2;0;0;eliteResidentProduction;300;aborted_300_rounds;0;6;1;1
134;45;1;3;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;1;1;2;1;1;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;6;1;1
135;45;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;2;2;2;1;1;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;6;1;1
136;46;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7;2;0;2;2;2;1;1;1;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;2;1;1
137;46;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7;2;0;6;1;0;0;0;0;1;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;2;1;1
138;46;2;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7;2;0;4;1;2;0;0;0;2;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;2;1;1
139;47;0;3;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;4;1;3;1;0;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
140;47;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;4;2;1;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
141;47;2;2;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;7;2;0;3;2;1;2;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
142;48;0;2;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;5;2;0;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;16;1;1
143;48;1;3;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;1;4;0;2;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
144;48;2;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;4;0;3;0;1;0;0;0;1;0;explorationFocus;300;aborted_300_rounds;0;16;1;1
145;49;0;2;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;1;1;0;1;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
146;49;1;3;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;5;2;0;1;0;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
147;49;2;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;7;2;0;2;4;2;0;1;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
148;50;0;2;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;3;1;0;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;6;1;1
149;50;1;3;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;0;6;0;1;0;0;0;0;0;balanced;300;aborted_300_rounds;0;6;1;1
150;50;2;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;4;1;2;0;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;6;1;1
151;51;0;3;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;5;1;0;1;0;1;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
152;51;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;2;0;0;0;2;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
153;51;2;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;0;1;4;3;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
154;52;0;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;3;1;2;2;0;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;22;2;0
155;52;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;3;1;3;0;2;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;28;1;1
156;52;2;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;7;2;0;4;2;1;0;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;22;2;0
157;53;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;4;1;0;2;0;0;1;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-18;1;1
158;53;1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;2;3;2;1;0;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;-18;1;1
159;53;2;3;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;7;2;0;3;1;3;1;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;-26;2;0
160;54;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;3;2;1;1;2;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
161;54;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;5;0;0;2;0;0;0;1;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
162;54;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;7;2;0;2;3;1;1;1;1;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;-14;2;0
163;55;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;1;1;2;1;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;20;2;0
164;55;1;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;4;1;1;1;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;20;2;0
165;55;2;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;7;2;0;1;3;3;0;0;0;1;0;1;0;factoryVariety;300;aborted_300_rounds;0;26;1;1
166;56;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;6;0;0;1;1;0;0;0;1;0;balanced;300;aborted_300_rounds;0;-14;2;0
167;56;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;2;3;0;0;0;0;1;0;0;factoryVariety;300;aborted_300_rounds;0;-28;3;0
168;56;2;3;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;7;2;0;1;3;3;1;0;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-8;1;1
169;57;0;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;4;1;1;1;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
170;57;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;5;2;1;0;0;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;18;1;1
171;57;2;2;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;7;2;0;2;2;3;0;1;1;0;0;0;0;balanced;300;aborted_300_rounds;0;18;1;1
172;58;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;3;2;2;0;0;0;1;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;26;1;1
173;58;1;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;1;0;0;0;2;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;26;1;1
174;58;2;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;1;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;26;1;1
175;59;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;2;3;1;2;0;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;4;2;0
176;59;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;3;4;1;0;0;0;0;1;0;0;factoryVariety;300;aborted_300_rounds;0;4;2;0
177;59;2;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;4;1;1;1;0;2;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;10;1;1
178;60;0;2;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;3;0;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
179;60;1;3;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;2;1;0;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
180;60;2;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;4;2;0;2;0;1;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
181;61;0;3;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;2;3;2;1;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;10;1;1
182;61;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;2;1;3;1;1;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
183;61;2;2;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;7;2;0;3;3;2;0;0;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
184;62;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;16;1;1
185;62;1;2;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;5;0;1;1;2;0;0;0;0;0;balanced;300;aborted_300_rounds;0;16;1;1
186;62;2;3;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;7;2;0;3;2;1;2;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;16;1;1
187;63;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;3;2;2;0;0;0;1;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;16;1;1
188;63;1;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;3;1;2;2;0;0;0;0;1;0;eliteResidentProduction;300;aborted_300_rounds;0;16;1;1
189;63;2;3;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;7;2;0;5;1;0;1;1;0;1;0;0;0;balanced;300;aborted_300_rounds;0;16;1;1
190;64;0;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;4;2;1;0;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;10;1;1
191;64;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;2;3;0;2;0;0;2;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
192;64;2;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;7;2;0;3;0;3;1;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
193;65;0;3;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;5;1;2;0;0;0;0;1;0;0;balanced;300;aborted_300_rounds;0;28;2;0
194;65;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;2;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;28;2;0
195;65;2;2;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;2;2;2;2;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;34;1;1
196;66;0;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;3;2;1;1;1;0;0;1;0;0;balanced;300;aborted_300_rounds;0;16;1;1
197;66;1;2;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;4;2;1;0;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;16;1;1
198;66;2;3;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;2;0;2;1;3;1;0;0;1;0;1;0;balanced;300;aborted_300_rounds;0;16;1;1
199;67;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;4;2;1;0;0;0;1;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-14;1;1
200;67;1;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;3;1;2;1;1;0;0;0;1;0;explorationFocus;300;aborted_300_rounds;0;-22;3;0
201;67;2;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;7;2;0;3;2;1;1;0;0;1;1;0;0;shipBuilding;300;aborted_300_rounds;0;-20;2;0
202;68;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;5;1;2;0;0;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;-24;1;1
203;68;1;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;2;3;1;1;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;-24;1;1
204;68;2;3;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;7;2;0;2;3;0;2;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;-32;2;0
205;69;0;2;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;2;1;1;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;34;1;1
206;69;1;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;1;0;3;0;0;2;0;0;0;balanced;300;aborted_300_rounds;0;34;1;1
207;69;2;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;4;1;2;0;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;34;1;1
208;70;0;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;5;0;3;0;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;20;1;1
209;70;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;2;1;3;1;1;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;4;2;0
210;70;2;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;7;2;0;4;2;1;0;0;1;0;1;0;0;balanced;300;aborted_300_rounds;0;4;2;0
211;71;0;2;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;3;2;1;1;0;1;0;0;1;0;factoryVariety;300;aborted_300_rounds;0;28;1;1
212;71;1;3;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;0;0;2;0;0;0;balanced;300;aborted_300_rounds;0;18;2;0
213;71;2;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;7;2;0;2;2;2;2;1;0;0;0;0;0;balanced;300;aborted_300_rounds;0;18;2;0
214;72;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;5;1;1;0;1;1;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
215;72;1;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;2;2;2;1;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;16;1;1
216;72;2;3;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;7;2;0;4;2;1;1;0;0;0;1;0;0;balanced;300;aborted_300_rounds;0;16;1;1
217;73;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;4;1;1;2;0;1;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;-18;2;0
218;73;1;2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;3;4;0;0;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;-18;2;0
219;73;2;3;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;7;2;0;3;1;3;0;1;0;0;0;1;0;eliteResidentProduction;300;aborted_300_rounds;0;-14;1;1
220;74;0;3;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;4;1;1;1;2;0;0;0;0;0;balanced;300;aborted_300_rounds;0;-14;2;0
221;74;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;5;1;1;1;0;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-10;1;1
222;74;2;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;7;2;0;2;3;2;0;1;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-10;1;1
223;75;0;2;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;1;1;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;24;1;1
224;75;1;3;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;3;1;2;1;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
225;75;2;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;0;2;1;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
226;76;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;2;2;2;2;0;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;20;2;0
227;76;1;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;1;2;4;1;0;0;0;1;0;0;factoryVariety;300;aborted_300_rounds;0;26;1;1
228;76;2;3;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;7;2;0;4;2;1;0;1;1;0;0;0;0;balanced;300;aborted_300_rounds;0;20;2;0
229;77;0;2;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;2;2;3;2;0;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;0;1;1
230;77;1;3;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;1;2;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;0;1;1
231;77;2;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;2;2;0;0;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;0;1;1
232;78;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;3;1;3;1;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;22;2;0
233;78;1;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;2;1;2;2;2;0;0;0;0;0;balanced;300;aborted_300_rounds;0;22;2;0
234;78;2;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;7;2;0;6;1;1;0;0;1;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;28;1;1
235;79;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;6;0;0;1;1;1;0;0;0;0;balanced;300;aborted_300_rounds;0;38;1;1
236;79;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;1;2;0;0;0;0;1;0;0;balanced;300;aborted_300_rounds;0;38;1;1
237;79;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;2;1;1;4;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;38;1;1
238;80;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;4;1;1;1;0;0;0;2;0;0;factoryVariety;300;aborted_300_rounds;0;10;1;1
239;80;1;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;4;2;1;1;0;0;1;0;0;0;balanced;300;aborted_300_rounds;0;10;1;1
240;80;2;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;7;2;0;5;0;1;1;1;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
241;81;0;2;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;3;0;3;1;1;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;0;1;1
242;81;1;3;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;3;1;1;2;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;0;1;1
243;81;2;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;2;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;0;1;1
244;82;0;2;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;3;1;3;1;0;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;-6;2;0
245;82;1;3;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;4;4;0;0;1;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;-6;2;0
246;82;2;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;0;0;1;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;0;1;1
247;83;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;0;3;4;0;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
248;83;1;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;4;1;2;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
249;83;2;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;2;0;4;1;0;2;1;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
250;84;0;2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;5;0;1;1;1;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;16;1;1
251;84;1;3;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;3;5;0;1;0;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
252;84;2;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;7;2;0;1;3;1;3;0;0;0;1;0;0;shipBuilding;300;aborted_300_rounds;0;16;1;1
253;85;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;4;2;2;0;0;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;-14;2;0
